epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
104,5340.42,1.40108,1.76589,0.9115,0.0035,1.01218,0.76525,0.63121,0.72716,0.43376,0.71203,0.61254,0.66087,0.33454,1.44633,1.81245,1.02714,0.00441,0,0.000602103,0.000602103,0.000602103
105,5391.15,1.38513,1.73892,0.90436,0.00342,1.01021,0.73341,0.64737,0.73348,0.43832,0.70318,0.60349,0.66152,0.34083,1.46604,1.78099,0.98769,0.00444,0,0.000592398,0.000592398,0.000592398
106,5442.92,1.41911,1.78136,0.907,0.00338,1.02283,0.7508,0.63957,0.7152,0.42937,0.7111,0.59827,0.64116,0.32328,1.46328,1.8068,1.00585,0.00441,0,0.000582703,0.000582703,0.000582703
107,5494.23,1.41591,1.78556,0.89987,0.00333,1.02448,0.76736,0.62649,0.72683,0.43533,0.74368,0.59072,0.66261,0.32381,1.46478,1.81416,1.00647,0.00445,0,0.00057302,0.00057302,0.00057302
108,5545.7,1.40927,1.76649,0.90256,0.00349,0.99498,0.7453,0.65928,0.72458,0.43466,0.70689,0.62375,0.65662,0.33179,1.45734,1.82344,1.01245,0.00445,0,0.000563352,0.000563352,0.000563352
109,5596.72,1.38488,1.73575,0.88281,0.0033,0.97993,0.75425,0.65299,0.73012,0.44453,0.72879,0.60808,0.66307,0.33483,1.44952,1.7923,0.98799,0.0043,0,0.0005537,0.0005537,0.0005537
110,5648.55,1.41138,1.76432,0.89368,0.0033,0.98257,0.73247,0.6603,0.72645,0.44037,0.69571,0.6296,0.66715,0.33124,1.44156,1.80662,0.98332,0.00437,0,0.000544067,0.000544067,0.000544067
111,5699.79,1.40953,1.76042,0.8984,0.00332,1.01295,0.71775,0.67316,0.72229,0.43214,0.69089,0.63615,0.66384,0.32493,1.47425,1.82518,1.01564,0.00452,0,0.000534456,0.000534456,0.000534456
112,5751.33,1.4001,1.77967,0.90064,0.0034,0.97152,0.78584,0.63201,0.73479,0.4389,0.74317,0.60278,0.67011,0.33811,1.43885,1.79561,0.99304,0.00442,0,0.000524869,0.000524869,0.000524869
113,5802.79,1.40424,1.75661,0.87973,0.00324,0.95231,0.74503,0.64737,0.73387,0.44075,0.73004,0.61335,0.68006,0.34165,1.4416,1.78731,0.97933,0.0043,0,0.000515308,0.000515308,0.000515308
