epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
100,5047.66,0.90505,1.4203,0.51137,0.9449,0,0.76245,0.73366,0.7734,0.51155,0.74595,0.65323,0.68671,0.37125,1.06126,1.66002,0.70804,1.05817,0,0.000640969,0.000640969,0.000640969
101,5097.86,0.90463,1.4251,0.51184,0.94353,0,0.79574,0.70951,0.77349,0.50749,0.74616,0.66419,0.69546,0.36267,1.07159,1.64906,0.71091,1.05956,0,0.00063125,0.00063125,0.00063125
102,5147.94,0.90047,1.40784,0.50812,0.94488,0,0.75657,0.72604,0.76054,0.50557,0.71991,0.68188,0.69425,0.36892,1.07328,1.67618,0.7144,1.06616,0,0.000621531,0.000621531,0.000621531
103,5198.11,0.89506,1.40834,0.50341,0.94037,0,0.81085,0.69831,0.77527,0.51378,0.77612,0.65245,0.69672,0.36305,1.08472,1.68532,0.71104,1.0686,0,0.000611815,0.000611815,0.000611815
104,5248.23,0.89371,1.40424,0.50659,0.94186,0,0.77946,0.72792,0.7727,0.50672,0.72719,0.67157,0.68748,0.36419,1.0898,1.70982,0.72259,1.07594,0,0.000602103,0.000602103,0.000602103
105,5298.36,0.88899,1.3927,0.50015,0.93964,0,0.79793,0.7015,0.77473,0.51036,0.76871,0.64948,0.69461,0.3687,1.08339,1.72441,0.71517,1.07434,0,0.000592398,0.000592398,0.000592398
106,5348.25,0.89023,1.40339,0.50172,0.93862,0,0.80983,0.69088,0.77128,0.51219,0.76361,0.64463,0.68855,0.3683,1.08085,1.72297,0.72475,1.0717,0,0.000582703,0.000582703,0.000582703
107,5398.35,0.88121,1.37444,0.49713,0.94057,0,0.7959,0.69971,0.76411,0.5058,0.75988,0.65331,0.69099,0.36613,1.07194,1.67153,0.71334,1.06977,0,0.00057302,0.00057302,0.00057302
108,5448.51,0.87945,1.37426,0.493,0.93621,0,0.79431,0.70547,0.76864,0.50894,0.77175,0.64604,0.69665,0.37072,1.07054,1.70511,0.72418,1.0706,0,0.000563352,0.000563352,0.000563352
109,5498.6,0.87321,1.37236,0.48486,0.93365,0,0.79362,0.7009,0.75741,0.49753,0.74369,0.65566,0.677,0.36057,1.07344,1.70087,0.71649,1.07337,0,0.0005537,0.0005537,0.0005537
110,5548.66,0.87927,1.36581,0.48571,0.92958,0,0.78883,0.70519,0.77361,0.51916,0.76223,0.64228,0.69071,0.37365,1.06911,1.69681,0.71318,1.05955,0,0.000544067,0.000544067,0.000544067
111,5599.07,0.87879,1.38179,0.48957,0.93241,0,0.76857,0.72615,0.77422,0.51567,0.74443,0.65633,0.68688,0.3716,1.06554,1.69475,0.70617,1.06419,0,0.000534456,0.000534456,0.000534456
112,5649.19,0.87759,1.37644,0.48645,0.93177,0,0.80486,0.70932,0.78224,0.5191,0.76783,0.65064,0.69369,0.37077,1.07802,1.71962,0.70811,1.07264,0,0.000524869,0.000524869,0.000524869
113,5699.46,0.87179,1.36451,0.48266,0.92804,0,0.80605,0.69617,0.77121,0.52035,0.76263,0.65205,0.6913,0.37165,1.07333,1.69045,0.70376,1.06893,0,0.000515308,0.000515308,0.000515308
114,5749.69,0.86476,1.37242,0.48108,0.92819,0,0.80237,0.70125,0.77343,0.51662,0.75569,0.65186,0.68631,0.36609,1.06061,1.69601,0.70376,1.06708,0,0.000505775,0.000505775,0.000505775
115,5799.67,0.85209,1.33926,0.47452,0.92929,0,0.79407,0.71126,0.77275,0.51481,0.75038,0.65599,0.68722,0.3673,1.07759,1.72024,0.72495,1.08245,0,0.000496274,0.000496274,0.000496274
116,5849.74,0.85506,1.34735,0.47305,0.92945,0,0.7922,0.71018,0.7728,0.51817,0.76761,0.64641,0.69103,0.36903,1.06924,1.69421,0.70664,1.06735,0,0.000486806,0.000486806,0.000486806
